customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
1823-UFNOY,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.58,2574.41,Yes,2023-07-19
9404-OVHVB,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,153.78,8253.03,Yes,2023-07-19
5006-KXYZC,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.48,4124.18,No,2023-07-19
9685-QIRDP,Female,0,No,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.5,5099.88,No,2023-07-19
6085-LQOEO,Male,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,149.04,9165.06,Yes,2023-07-19
2862-ZIBGR,Male,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,103.41,4053.35,No,2023-07-19
8249-HUZLX,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),152.15,4852.51,No,2023-07-19
1301-HWLJH,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.34,1720.27,Yes,2023-07-19
7219-HLCVA,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),114.71,6155.1,No,2023-07-19
2871-TSPED,Male,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.81,1724.74,Yes,2023-07-19
8848-NNRXX,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.62,2503.59,Yes,2023-07-19
1045-XDUKP,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),165.03,4775.02,Yes,2023-07-19
8889-XYGTU,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,158.72,2411.07,Yes,2023-07-19
3438-GFTEO,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),165.1,8005.72,Yes,2023-07-19
4752-TJYWU,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),101.31,1870.9,No,2023-07-19
3793-UYOWO,Male,1,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,167.5,7847.61,No,2023-07-19
5130-HLODT,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.75,1036.17,Yes,2023-07-19
6207-OQOIU,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,145.4,4303.26,Yes,2023-07-19
3439-MKJDU,Female,1,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.17,2431.14,Yes,2023-07-19
2052-UNAAA,Female,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,141.04,5727.12,Yes,2023-07-19
5212-XBIDM,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),186.03,2761.39,Yes,2023-07-19
3492-HODAH,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),135.13,830.23,Yes,2023-07-19
7934-WOCRI,Female,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,133.71,2567.02,Yes,2023-07-19
2123-AILLH,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,127.32,1503.32,No,2023-07-19
7069-KUDJJ,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),119.59,2768.94,No,2023-07-19
6261-OABTU,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,198.32,4893.8,Yes,2023-07-19
1709-VKJBF,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,156.72,4729.84,Yes,2023-07-19
4667-SNQYD,Male,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,163.02,9243.97,Yes,2023-07-19
7918-UOODF,Female,1,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,171.95,8900.87,Yes,2023-07-19
8265-OSAKP,Male,1,No,No,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.69,5632.69,Yes,2023-07-19
8812-DDZKO,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.26,980.55,No,2023-07-19
4047-NVQKL,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.41,3139.78,Yes,2023-07-19
8640-CBSQO,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.77,6232.61,Yes,2023-07-19
3344-MJQRR,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,164.35,7025.41,Yes,2023-07-19
8809-KNDRV,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.38,2056.9,Yes,2023-07-19
9885-CZFXY,Female,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),87.91,5821.54,Yes,2023-07-19
7556-DAAVB,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,130.28,5741.61,Yes,2023-07-19
8919-MHLAS,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.99,2050.91,Yes,2023-07-19
9521-KFNGG,Female,1,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.12,2564.44,Yes,2023-07-19
7410-MGOKW,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),174.38,4609.79,Yes,2023-07-19
9975-GVAJG,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),140.44,3487.48,No,2023-07-19
5013-SOAMF,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.13,1302.87,Yes,2023-07-19
6125-GPNIF,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),186.5,4756.22,No,2023-07-19
2615-BLTMI,Male,1,No,Yes,54,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,120.59,6598.83,Yes,2023-07-19
2879-DFIRL,Male,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),137.62,3404.76,Yes,2023-07-19
8077-ANDRG,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,167.51,4260.78,Yes,2023-07-19
2526-REVDY,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,143.01,1992.13,Yes,2023-07-19
8522-MRGJJ,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,149.3,1036.29,Yes,2023-07-19
9178-RPWVB,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),169.59,2143.0,Yes,2023-07-19
6628-ZAXGS,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),179.4,3180.19,Yes,2023-07-19
4286-QISQI,Male,0,No,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,79.48,3271.38,No,2023-07-19
2817-CTIDZ,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.34,1895.82,Yes,2023-07-19
3699-CKRSY,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),51.65,2329.8,Yes,2023-07-19
7184-RIZQD,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,151.13,1542.64,Yes,2023-07-19
5163-QXZZU,Female,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,145.64,5359.99,No,2023-07-19
9410-JMBUJ,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,181.57,3735.54,Yes,2023-07-19
9017-OJKQZ,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.04,7637.5,Yes,2023-07-19
2866-OQITU,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.92,2433.42,Yes,2023-07-19
2758-FSYZX,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,107.78,4870.62,Yes,2023-07-19
7216-ZYMRZ,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),164.53,4561.97,Yes,2023-07-19
6994-ZVQEY,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,154.65,3464.74,Yes,2023-07-19
3779-JRIQV,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),156.63,634.7,Yes,2023-07-19
3450-YFSAF,Female,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,140.61,5583.67,Yes,2023-07-19
6831-CQJYI,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),151.25,7818.66,Yes,2023-07-19
8222-ITNOZ,Female,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),131.64,1887.06,No,2023-07-19
8199-YIGOK,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),125.46,4106.82,No,2023-07-19
5707-XIDXN,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,58.62,2051.66,Yes,2023-07-19
5462-XQPLV,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.11,2186.19,No,2023-07-19
5366-GEYOR,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),171.52,7990.72,Yes,2023-07-19
5491-EFZPG,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.14,576.47,Yes,2023-07-19
5249-CATTW,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),155.17,7045.92,Yes,2023-07-19
2483-NUDQR,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,146.48,1490.74,No,2023-07-19
5572-XFABA,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),197.14,6379.83,Yes,2023-07-19
1618-DVPEC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,169.09,4370.66,Yes,2023-07-19
8418-UXYVJ,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),149.31,3729.67,Yes,2023-07-19
8071-XCYGR,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),122.67,2381.09,Yes,2023-07-19
7856-ILKXE,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.38,1210.87,Yes,2023-07-19
2016-NEIVQ,Male,0,No,Yes,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,151.6,6489.14,Yes,2023-07-19
8443-JDNIJ,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.03,4091.79,Yes,2023-07-19
7149-SQSAP,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.8,1000.64,No,2023-07-19
4323-OORNM,Male,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,163.33,6388.64,Yes,2023-07-19
3444-MBGRV,Male,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,165.88,5713.84,Yes,2023-07-19
7479-LNPNC,Female,1,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.01,4532.31,Yes,2023-07-19
4526-IGLXZ,Male,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.5,732.57,No,2023-07-19
1352-TQJEE,Female,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,140.41,2420.41,No,2023-07-19
5516-NPOIR,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),127.97,3624.44,Yes,2023-07-19
6933-BOWXQ,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,173.31,9684.8,Yes,2023-07-19
4508-VQGMT,Female,1,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.95,2288.92,Yes,2023-07-19
9994-VXHNO,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.02,1472.03,Yes,2023-07-19
4703-RAMED,Male,0,Yes,Yes,37,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.42,3090.71,Yes,2023-07-19
8556-PPVGT,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),156.21,6680.88,No,2023-07-19
6869-RKYRJ,Female,1,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,112.77,4245.57,Yes,2023-07-19
4810-QKSBS,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),133.92,5371.02,Yes,2023-07-19
3929-QZHVI,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),136.84,1113.97,No,2023-07-19
1533-VAJER,Female,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.81,1733.12,No,2023-07-19
2264-TRFTU,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),116.63,1622.04,Yes,2023-07-19
4924-DIXQV,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),136.34,3961.32,Yes,2023-07-19
4480-KPZEV,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,122.76,5151.81,Yes,2023-07-19
1494-NOUGV,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,163.64,6739.33,Yes,2023-07-19
5078-JZWWX,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),176.4,6104.14,Yes,2023-07-19
3015-POGWH,Female,0,No,No,46,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),154.99,7090.08,No,2023-07-19
1061-WUSKJ,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,121.16,6427.55,Yes,2023-07-19
9192-BCTWQ,Female,1,No,No,27,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.75,2853.8,No,2023-07-19
9419-YKWVI,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),144.04,6732.86,Yes,2023-07-19
1187-FJZXS,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.59,1425.99,No,2023-07-19
3728-MTAPD,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,163.69,7012.21,No,2023-07-19
3956-GUMYH,Male,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.98,1306.68,Yes,2023-07-19
3391-SISKA,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),169.22,9487.44,No,2023-07-19
2236-SNRRP,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,139.71,4316.39,Yes,2023-07-19
3560-UNHXV,Female,1,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.86,3117.77,Yes,2023-07-19
4549-WNMKA,Male,1,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.74,2088.01,Yes,2023-07-19
2989-EKZUY,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,155.16,2755.45,Yes,2023-07-20
4539-MUUXG,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),172.49,8702.43,No,2023-07-20
2985-LILLS,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,182.53,7151.66,Yes,2023-07-20
5792-LXXFO,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.1,1500.13,Yes,2023-07-20
2916-BJMRJ,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,121.83,4552.01,Yes,2023-07-20
7138-DMFZL,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,145.39,5210.84,Yes,2023-07-20
5564-KVVOF,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,158.37,4019.58,Yes,2023-07-20
9135-NELLT,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),161.71,8264.23,Yes,2023-07-20
5779-XPEEI,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),157.38,7810.39,Yes,2023-07-20
6810-IUYDM,Male,0,Yes,Yes,30,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),117.4,3559.87,No,2023-07-20
5687-QOVFO,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.99,741.28,No,2023-07-20
3909-IQJKR,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.08,2554.65,Yes,2023-07-20
5819-SRQBZ,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,125.47,4459.37,Yes,2023-07-20
9636-YUUIU,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,170.94,5972.55,Yes,2023-07-20
7282-MDVGY,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),135.03,664.32,Yes,2023-07-20
9413-RCBJV,Female,1,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),137.96,8470.38,Yes,2023-07-20
3907-MOSEE,Female,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.95,2404.12,Yes,2023-07-20
8908-FUWOL,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.34,684.41,No,2023-07-20
7551-MIJZM,Male,0,Yes,No,22,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.52,1746.19,No,2023-07-20
2818-YMDTU,Female,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),80.21,1968.89,No,2023-07-20
2724-WMCGD,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,156.38,1528.25,Yes,2023-07-20
9173-OCTAU,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.76,3987.07,Yes,2023-07-20
1297-EHCFK,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),176.71,1420.03,Yes,2023-07-20
5124-IJGVR,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),181.45,4836.96,Yes,2023-07-20
6953-DVRTH,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),156.69,1110.14,Yes,2023-07-20
4531-NFXTL,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),160.1,1101.76,Yes,2023-07-20
7657-JLIGQ,Female,1,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),151.74,3199.57,No,2023-07-20
8637-SNHLM,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.14,2075.55,Yes,2023-07-20
5267-HMTSW,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.75,1990.06,Yes,2023-07-20
4684-UZTRE,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,161.18,4616.06,Yes,2023-07-20
3334-FXBAU,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),63.73,1853.52,No,2023-07-20
